ANIO,COD_DPTO,NOM_DPTO,NOM_MUSEO,COD_MES,NOM_MES,COD_TIPO,NOM_TIPO,ADU_BOLESPPAGANTES,EST_BOLESPPAGANTES,NIN_BOLESPPAGANTES,MIL_BOLESPPAGANTES,ADM_BOLESPPAGANTES,ADU_PAGANTES,EST_PAGANTES,NIN_PAGANTES,TOTAL_PAGANTES,ADU_BOLESPNOPAGANTES,EST_BOLESPNOPAGANTES,NIN_BOLESPNOPAGANTES,MIL_BOLESPNOPAGANTES,ADM_BOLESPNOPAGANTES,ADU_NOPAGANTES,EST_NOPAGANTES,NIN_NOPAGANTES,TOTAL_NOPAGANTES,TOTAL,FECHA,ADULTOS,ADULTO_MAYOR,ESTUDIANTE,NIÑOS,MILITAR,IDMUSEO
2024,11,Ica,"Museo Regional de Ica ""Adolfo Bermudez Jenkins""",4,Abril,1,Extranjeros,0,0,0,0,21,351,28,0,400,0,0,0,0,0,0,0,20,20,420,2024-04-01,351,21,28,20,0,25
2024,11,Ica,"Museo Regional de Ica ""Adolfo Bermudez Jenkins""",5,Mayo,0,Nacionales,0,0,0,0,40,350,175,0,565,0,0,0,0,32,268,160,1559,2019,2584,2024-05-01,618,72,335,1559,0,25
2024,11,Ica,"Museo Regional de Ica ""Adolfo Bermudez Jenkins""",5,Mayo,1,Extranjeros,0,0,0,0,22,488,33,0,543,0,0,0,0,3,6,3,17,29,572,2024-05-01,494,25,36,17,0,25
2024,11,Ica,"Museo Regional de Ica ""Adolfo Bermudez Jenkins""",6,Junio,0,Nacionales,0,0,0,0,52,563,342,0,957,0,0,0,0,9,210,10,3028,3257,4214,2024-06-01,773,61,352,3028,0,25
2024,11,Ica,"Museo Regional de Ica ""Adolfo Bermudez Jenkins""",6,Junio,1,Extranjeros,0,0,0,0,31,430,35,0,496,0,0,0,0,0,0,0,32,32,528,2024-06-01,430,31,35,32,0,25
2024,11,Ica,"Sala de Exhibicion del Sitio Arqueologico ""Tambo Colorado""",1,Enero,0,Nacionales,0,0,0,0,22,142,8,49,221,0,0,0,0,0,7,0,4,11,232,2024-01-01,149,22,8,53,0,55
2024,11,Ica,"Sala de Exhibicion del Sitio Arqueologico ""Tambo Colorado""",1,Enero,1,Extranjeros,0,0,0,0,1,191,7,5,204,0,0,0,0,0,0,0,0,0,204,2024-01-01,191,1,7,5,0,55
2024,11,Ica,"Sala de Exhibicion del Sitio Arqueologico ""Tambo Colorado""",2,Febrero,0,Nacionales,0,0,0,0,23,124,33,42,222,5,0,1,0,0,6,0,0,12,234,2024-02-01,135,23,33,43,0,55
2024,11,Ica,"Sala de Exhibicion del Sitio Arqueologico ""Tambo Colorado""",2,Febrero,1,Extranjeros,0,0,0,0,4,74,0,5,83,1,0,0,0,0,0,0,0,1,84,2024-02-01,75,4,0,5,0,55
2024,11,Ica,"Sala de Exhibicion del Sitio Arqueologico ""Tambo Colorado""",3,Marzo,0,Nacionales,0,0,0,0,27,144,55,6,232,0,0,0,0,0,5,7,83,95,327,2024-03-01,149,27,62,89,0,55
2024,11,Ica,"Sala de Exhibicion del Sitio Arqueologico ""Tambo Colorado""",3,Marzo,1,Extranjeros,0,0,0,0,17,498,1,2,518,0,0,0,0,0,0,0,4,4,522,2024-03-01,498,17,1,6,0,55
2024,11,Ica,"Sala de Exhibicion del Sitio Arqueologico ""Tambo Colorado""",4,Abril,0,Nacionales,0,0,0,0,11,86,27,0,124,0,0,0,0,4,4,3,7,18,142,2024-04-01,90,15,30,7,0,55
2024,11,Ica,"Sala de Exhibicion del Sitio Arqueologico ""Tambo Colorado""",4,Abril,1,Extranjeros,0,0,0,0,9,71,0,0,80,0,0,0,0,0,0,0,4,4,84,2024-04-01,71,9,0,4,0,55
2024,11,Ica,"Sala de Exhibicion del Sitio Arqueologico ""Tambo Colorado""",5,Mayo,0,Nacionales,0,0,0,0,25,73,44,0,142,0,0,0,0,0,21,4,231,256,398,2024-05-01,94,25,48,231,0,55
2024,11,Ica,"Sala de Exhibicion del Sitio Arqueologico ""Tambo Colorado""",5,Mayo,1,Extranjeros,0,0,0,0,5,43,0,0,48,0,0,0,0,0,2,0,2,4,52,2024-05-01,45,5,0,2,0,55
2024,11,Ica,"Sala de Exhibicion del Sitio Arqueologico ""Tambo Colorado""",6,Junio,0,Nacionales,0,0,0,0,14,62,33,0,109,0,0,0,0,1,10,0,220,231,340,2024-06-01,72,15,33,220,0,55
2024,11,Ica,"Sala de Exhibicion del Sitio Arqueologico ""Tambo Colorado""",6,Junio,1,Extranjeros,0,0,0,0,4,39,1,0,44,0,0,0,0,0,0,0,1,1,45,2024-06-01,39,4,1,1,0,55
2024,11,Ica,"Museo de Sitio ""Julio C. Tello"" de Paracas",1,Enero,0,Nacionales,0,0,0,0,101,555,254,344,1254,0,0,0,0,86,240,190,158,674,1928,2024-01-01,795,187,444,502,0,34
2024,11,Ica,"Museo de Sitio ""Julio C. Tello"" de Paracas",1,Enero,1,Extranjeros,0,0,0,0,49,143,69,79,340,0,0,0,0,0,0,0,0,0,340,2024-01-01,143,49,69,79,0,34
2024,11,Ica,"Museo de Sitio ""Julio C. Tello"" de Paracas",2,Febrero,0,Nacionales,0,0,0,0,289,1562,461,885,3197,0,0,0,0,72,258,135,92,557,3754,2024-02-01,1820,361,596,977,0,34
2024,11,Ica,"Museo de Sitio ""Julio C. Tello"" de Paracas",2,Febrero,1,Extranjeros,0,0,0,0,73,286,98,119,576,0,0,0,0,0,0,0,0,0,576,2024-02-01,286,73,98,119,0,34
2024,11,Ica,"Museo de Sitio ""Julio C. Tello"" de Paracas",3,Marzo,0,Nacionales,0,0,0,0,185,1144,420,130,1879,0,0,0,0,29,241,38,102,410,2289,2024-03-01,1385,214,458,232,0,34
2024,11,Ica,"Museo de Sitio ""Julio C. Tello"" de Paracas",3,Marzo,1,Extranjeros,0,0,0,0,121,320,93,28,562,0,0,0,0,0,0,0,0,0,562,2024-03-01,320,121,93,28,0,34
2024,11,Ica,"Museo de Sitio ""Julio C. Tello"" de Paracas",4,Abril,0,Nacionales,0,0,0,0,92,388,126,0,606,0,0,0,0,33,161,16,39,249,855,2024-04-01,549,125,142,39,0,34
2024,11,Ica,"Museo de Sitio ""Julio C. Tello"" de Paracas",4,Abril,1,Extranjeros,0,0,0,0,76,203,58,0,337,0,0,0,0,0,0,0,0,0,337,2024-04-01,203,76,58,0,0,34
2024,12,Junin,Museo Regional de Arqueologia de Junin,1,Enero,0,Nacionales,0,0,0,0,0,14,0,7,21,0,0,0,0,0,99,56,67,222,243,2024-01-01,113,0,56,74,0,23
2024,12,Junin,Museo Regional de Arqueologia de Junin,1,Enero,1,Extranjeros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-01,0,0,0,0,0,23
2024,12,Junin,Museo Regional de Arqueologia de Junin,2,Febrero,0,Nacionales,0,0,0,0,0,18,0,19,37,0,0,0,0,0,70,22,56,148,185,2024-02-01,88,0,22,75,0,23
2024,12,Junin,Museo Regional de Arqueologia de Junin,2,Febrero,1,Extranjeros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-01,0,0,0,0,0,23
2024,12,Junin,Museo Regional de Arqueologia de Junin,3,Marzo,0,Nacionales,0,0,0,0,0,14,5,84,103,0,0,0,0,0,62,19,88,169,272,2024-03-01,76,0,24,172,0,23
2024,12,Junin,Museo Regional de Arqueologia de Junin,3,Marzo,1,Extranjeros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01,0,0,0,0,0,23
2024,12,Junin,Museo Regional de Arqueologia de Junin,4,Abril,0,Nacionales,0,0,0,0,0,0,5,0,5,0,0,0,0,0,54,18,35,107,112,2024-04-01,54,0,23,35,0,23
2024,12,Junin,Museo Regional de Arqueologia de Junin,4,Abril,1,Extranjeros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-01,0,0,0,0,0,23
2024,12,Junin,Museo Regional de Arqueologia de Junin,5,Mayo,0,Nacionales,0,0,0,0,0,16,5,0,21,0,0,0,0,0,193,65,155,413,434,2024-05-01,209,0,70,155,0,23
2024,12,Junin,Museo Regional de Arqueologia de Junin,5,Mayo,1,Extranjeros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-01,0,0,0,0,0,23
2024,12,Junin,Museo Regional de Arqueologia de Junin,6,Junio,0,Nacionales,0,0,0,0,0,16,5,0,21,0,0,0,0,0,78,29,179,286,307,2024-06-01,94,0,34,179,0,23
2024,12,Junin,Museo Regional de Arqueologia de Junin,6,Junio,1,Extranjeros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-01,0,0,0,0,0,23
2024,12,Junin,Museo de Sitio de Wariwillka,1,Enero,0,Nacionales,0,0,0,0,0,496,110,159,765,22,0,0,0,0,205,23,47,297,1062,2024-01-01,723,0,133,206,0,49
2024,12,Junin,Museo de Sitio de Wariwillka,1,Enero,1,Extranjeros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-01-01,0,0,0,0,0,49
2024,12,Junin,Museo de Sitio de Wariwillka,2,Febrero,0,Nacionales,0,0,0,0,0,563,175,308,1046,37,0,0,0,0,154,74,99,364,1410,2024-02-01,754,0,249,407,0,49
2024,12,Junin,Museo de Sitio de Wariwillka,2,Febrero,1,Extranjeros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-02-01,0,0,0,0,0,49
2024,12,Junin,Museo de Sitio de Wariwillka,3,Marzo,0,Nacionales,0,0,0,0,60,616,36,21,733,0,0,0,0,42,233,82,255,612,1345,2024-03-01,849,102,118,276,0,49
2024,12,Junin,Museo de Sitio de Wariwillka,3,Marzo,1,Extranjeros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-03-01,0,0,0,0,0,49
2024,12,Junin,Museo de Sitio de Wariwillka,4,Abril,0,Nacionales,0,0,0,0,20,227,53,0,300,0,0,0,0,15,98,18,143,274,574,2024-04-01,325,35,71,143,0,49
2024,12,Junin,Museo de Sitio de Wariwillka,4,Abril,1,Extranjeros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-04-01,0,0,0,0,0,49
2024,12,Junin,Museo de Sitio de Wariwillka,5,Mayo,0,Nacionales,0,0,0,0,23,337,71,0,431,0,0,0,0,42,233,168,1358,1801,2232,2024-05-01,570,65,239,1358,0,49
2024,12,Junin,Museo de Sitio de Wariwillka,5,Mayo,1,Extranjeros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-01,0,0,0,0,0,49
2024,12,Junin,Museo de Sitio de Wariwillka,6,Junio,0,Nacionales,55,0,0,0,0,366,29,0,450,36,0,0,0,0,235,160,781,1212,1662,2024-06-01,692,0,189,781,0,49
2024,12,Junin,Museo de Sitio de Wariwillka,6,Junio,1,Extranjeros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-01,0,0,0,0,0,49
2024,13,La Libertad,Museo de Sitio de Chan Chan,1,Enero,0,Nacionales,0,0,0,0,0,1778,589,661,3028,0,0,0,0,0,1203,218,395,1816,4844,2024-01-01,2981,0,807,1056,0,45
2024,13,La Libertad,Museo de Sitio de Chan Chan,1,Enero,1,Extranjeros,0,0,0,0,0,1105,16,3,1124,0,0,0,0,0,0,0,0,0,1124,2024-01-01,1105,0,16,3,0,45
2024,13,La Libertad,Museo de Sitio de Chan Chan,2,Febrero,0,Nacionales,0,0,0,0,0,2300,575,956,3831,0,0,0,0,0,1300,432,689,2421,6252,2024-02-01,3600,0,1007,1645,0,45
2024,13,La Libertad,Museo de Sitio de Chan Chan,2,Febrero,1,Extranjeros,0,0,0,0,0,914,99,0,1013,0,0,0,0,0,0,0,0,0,1013,2024-02-01,914,0,99,0,0,45
2024,13,La Libertad,Museo de Sitio de Chan Chan,3,Marzo,0,Nacionales,0,0,0,0,0,1948,408,684,3040,0,0,0,0,0,1525,103,755,2383,5423,2024-03-01,3473,0,511,1439,0,45
2024,13,La Libertad,Museo de Sitio de Chan Chan,3,Marzo,1,Extranjeros,0,0,0,0,0,430,102,9,541,0,0,0,0,0,0,0,0,0,541,2024-03-01,430,0,102,9,0,45
2024,13,La Libertad,Museo de Sitio de Chan Chan,4,Abril,0,Nacionales,0,0,0,0,0,815,325,1,1141,0,0,0,0,0,1194,181,967,2342,3483,2024-04-01,2009,0,506,968,0,45
2024,13,La Libertad,Museo de Sitio de Chan Chan,4,Abril,1,Extranjeros,0,0,0,0,0,272,64,11,347,0,0,0,0,0,0,0,0,0,347,2024-04-01,272,0,64,11,0,45
2024,13,La Libertad,Museo de Sitio de Chan Chan,5,Mayo,0,Nacionales,0,0,0,0,0,816,281,2,1099,0,0,0,0,0,1262,318,884,2464,3563,2024-05-01,2078,0,599,886,0,45
2024,13,La Libertad,Museo de Sitio de Chan Chan,5,Mayo,1,Extranjeros,0,0,0,0,0,263,65,1,329,0,0,0,0,0,0,0,0,0,329,2024-05-01,263,0,65,1,0,45
2024,14,Lambayeque,Museo Arqueologico Nacional Bruning,1,Enero,0,Nacionales,0,0,0,0,1403,2381,1485,1781,7050,0,0,0,0,40,800,48,315,1203,8253,2024-01-01,3181,1443,1533,2096,0,5
2024,14,Lambayeque,Museo Arqueologico Nacional Bruning,1,Enero,1,Extranjeros,0,0,0,0,0,220,46,3,269,0,0,0,0,0,5,0,0,5,274,2024-01-01,225,0,46,3,0,5
2024,14,Lambayeque,Museo Arqueologico Nacional Bruning,2,Febrero,0,Nacionales,0,0,0,206,492,2536,613,607,4454,11,0,1,0,46,822,96,281,1257,5711,2024-02-01,3369,538,709,1095,206,5
2024,14,Lambayeque,Museo Arqueologico Nacional Bruning,2,Febrero,1,Extranjeros,0,0,0,0,0,211,6,11,228,0,0,0,0,0,0,0,0,0,228,2024-02-01,211,0,6,11,0,5
2024,14,Lambayeque,Museo Arqueologico Nacional Bruning,3,Marzo,0,Nacionales,0,0,0,15,257,1385,211,85,1953,11,0,0,58,74,490,102,595,1330,3283,2024-03-01,1886,331,313,695,73,5
2024,14,Lambayeque,Museo Arqueologico Nacional Bruning,3,Marzo,1,Extranjeros,0,0,0,0,1,169,4,2,176,2,0,0,0,0,1,0,2,5,181,2024-03-01,172,1,4,4,0,5
2024,14,Lambayeque,Museo Arqueologico Nacional Bruning,4,Abril,0,Nacionales,0,0,0,0,57,498,225,0,780,3,0,0,0,22,293,39,445,802,1582,2024-04-01,794,79,264,445,0,5
2024,14,Lambayeque,Museo Arqueologico Nacional Bruning,4,Abril,1,Extranjeros,0,0,0,0,0,120,7,0,127,0,0,0,0,0,0,0,0,0,127,2024-04-01,120,0,7,0,0,5
2024,14,Lambayeque,Museo Arqueologico Nacional Bruning,5,Mayo,0,Nacionales,0,0,0,8,212,656,159,0,1035,2,0,0,0,46,717,116,1040,1921,2956,2024-05-01,1375,258,275,1048,8,5
2024,14,Lambayeque,Museo Arqueologico Nacional Bruning,5,Mayo,1,Extranjeros,0,0,0,0,2,123,0,0,125,0,0,0,0,1,3,0,3,7,132,2024-05-01,126,3,0,3,0,5
2024,14,Lambayeque,Museo Tumbas Reales de Sipan,1,Enero,0,Nacionales,0,0,0,0,0,0,0,0,0,36,20,22,89,1944,8141,1634,2965,14851,14851,2024-01-01,8177,1944,1654,2987,89,27
2024,14,Lambayeque,Museo Tumbas Reales de Sipan,1,Enero,1,Extranjeros,0,0,0,0,0,0,0,0,0,0,0,0,0,4,509,14,45,572,572,2024-01-01,509,4,14,45,0,27
2024,14,Lambayeque,Museo Tumbas Reales de Sipan,2,Febrero,0,Nacionales,0,0,0,0,0,0,0,0,0,31,5,12,108,2063,7003,1718,2790,13730,13730,2024-02-01,7034,2063,1723,2802,108,27
2024,14,Lambayeque,Museo Tumbas Reales de Sipan,2,Febrero,1,Extranjeros,0,0,0,0,0,0,0,0,0,0,0,0,0,5,288,18,29,340,340,2024-02-01,288,5,18,29,0,27
2024,14,Lambayeque,Museo Tumbas Reales de Sipan,3,Marzo,0,Nacionales,0,0,0,0,426,1913,164,0,2503,2,0,0,60,298,3732,430,1583,6105,8608,2024-03-01,5647,724,594,1583,60,27
2024,14,Lambayeque,Museo Tumbas Reales de Sipan,3,Marzo,1,Extranjeros,0,0,0,0,0,38,0,0,38,0,0,0,0,0,239,0,15,254,292,2024-03-01,277,0,0,15,0,27
2024,14,Lambayeque,Museo Tumbas Reales de Sipan,4,Abril,0,Nacionales,0,0,0,0,503,1939,256,0,2698,7,1,322,7,39,561,27,1293,2257,4955,2024-04-01,2507,542,284,1615,7,27
2024,14,Lambayeque,Museo Tumbas Reales de Sipan,4,Abril,1,Extranjeros,0,0,0,0,41,343,6,0,390,1,0,0,0,0,0,0,20,21,411,2024-04-01,344,41,6,20,0,27
2024,14,Lambayeque,Museo Tumbas Reales de Sipan,5,Mayo,0,Nacionales,0,0,0,0,662,2213,308,0,3183,36,5,21,137,342,1706,147,3011,5405,8588,2024-05-01,3955,1004,460,3032,137,27
2024,14,Lambayeque,Museo Tumbas Reales de Sipan,5,Mayo,1,Extranjeros,0,0,0,0,67,429,6,0,502,2,0,0,0,4,15,0,31,52,554,2024-05-01,446,71,6,31,0,27
2024,14,Lambayeque,Museo Nacional Sican,1,Enero,0,Nacionales,2,0,0,0,224,731,91,253,1301,0,0,0,0,35,274,1,129,439,1740,2024-01-01,1007,259,92,382,0,18
2024,14,Lambayeque,Museo Nacional Sican,1,Enero,1,Extranjeros,0,0,0,0,0,99,0,2,101,0,0,0,0,0,5,0,0,5,106,2024-01-01,104,0,0,2,0,18
2024,14,Lambayeque,Museo Nacional Sican,2,Febrero,0,Nacionales,0,0,0,0,150,505,59,178,892,0,0,0,0,19,314,44,190,567,1459,2024-02-01,819,169,103,368,0,18
2024,14,Lambayeque,Museo Nacional Sican,2,Febrero,1,Extranjeros,0,0,0,0,1,91,2,2,96,0,0,0,0,0,0,0,0,0,96,2024-02-01,91,1,2,2,0,18
2024,14,Lambayeque,Museo Nacional Sican,3,Marzo,0,Nacionales,0,0,0,0,99,408,38,12,557,0,0,0,0,89,508,38,363,998,1555,2024-03-01,916,188,76,375,0,18
2024,14,Lambayeque,Museo Nacional Sican,3,Marzo,1,Extranjeros,0,0,0,0,0,48,0,0,48,0,0,0,0,0,0,0,0,0,48,2024-03-01,48,0,0,0,0,18
2024,14,Lambayeque,Museo Nacional Sican,4,Abril,0,Nacionales,0,0,0,0,90,193,13,0,296,0,0,0,6,29,124,8,213,380,676,2024-04-01,317,119,21,213,6,18
2024,14,Lambayeque,Museo Nacional Sican,4,Abril,1,Extranjeros,0,0,0,0,0,42,0,0,42,0,0,0,0,1,4,0,1,6,48,2024-04-01,46,1,0,1,0,18
2024,14,Lambayeque,Museo Nacional Sican,5,Mayo,0,Nacionales,0,0,0,0,109,242,98,0,449,0,0,0,0,72,272,32,442,818,1267,2024-05-01,514,181,130,442,0,18
2024,14,Lambayeque,Museo Nacional Sican,5,Mayo,1,Extranjeros,0,0,0,0,0,92,0,0,92,0,0,0,0,0,0,0,0,0,92,2024-05-01,92,0,0,0,0,18
2024,14,Lambayeque,Museo de Sitio Tucume,1,Enero,0,Nacionales,0,0,0,0,0,1144,573,397,2114,0,0,0,0,16,635,32,275,958,3072,2024-01-01,1779,16,605,672,0,43
2024,14,Lambayeque,Museo de Sitio Tucume,1,Enero,1,Extranjeros,0,0,0,0,0,153,0,5,158,0,0,0,0,0,0,0,0,0,158,2024-01-01,153,0,0,5,0,43
2024,14,Lambayeque,Museo de Sitio Tucume,2,Febrero,0,Nacionales,0,0,0,0,0,799,377,257,1433,0,0,0,0,80,762,66,353,1261,2694,2024-02-01,1561,80,443,610,0,43
2024,14,Lambayeque,Museo de Sitio Tucume,2,Febrero,1,Extranjeros,0,0,0,0,0,191,0,4,195,0,0,0,0,0,0,0,0,0,195,2024-02-01,191,0,0,4,0,43
2024,14,Lambayeque,Museo de Sitio Tucume,3,Marzo,0,Nacionales,0,0,0,0,143,682,247,50,1122,0,0,0,0,70,559,36,354,1019,2141,2024-03-01,1241,213,283,404,0,43
2024,14,Lambayeque,Museo de Sitio Tucume,3,Marzo,1,Extranjeros,0,0,0,0,0,110,0,1,111,0,0,0,0,0,0,0,0,0,111,2024-03-01,110,0,0,1,0,43
2024,14,Lambayeque,Museo de Sitio Tucume,4,Abril,0,Nacionales,0,0,0,0,87,277,116,0,480,0,0,0,0,19,325,14,353,711,1191,2024-04-01,602,106,130,353,0,43
2024,14,Lambayeque,Museo de Sitio Tucume,4,Abril,1,Extranjeros,0,0,0,0,0,106,0,0,106,0,0,0,0,0,0,0,3,3,109,2024-04-01,106,0,0,3,0,43
2024,14,Lambayeque,Museo de Sitio Tucume,5,Mayo,0,Nacionales,0,0,0,0,113,442,196,0,751,0,0,0,0,90,871,79,1040,2080,2831,2024-05-01,1313,203,275,1040,0,43
2024,14,Lambayeque,Museo de Sitio Tucume,5,Mayo,1,Extranjeros,0,0,0,0,0,213,0,0,213,0,0,0,0,0,14,0,1,15,228,2024-05-01,227,0,0,1,0,43
2024,14,Lambayeque,Museo de Sitio Huaca Rajada - Sipan,1,Enero,0,Nacionales,0,0,0,0,528,1490,194,660,2872,0,0,0,3,57,378,14,157,609,3481,2024-01-01,1868,585,208,817,3,38
2024,14,Lambayeque,Museo de Sitio Huaca Rajada - Sipan,1,Enero,1,Extranjeros,0,0,0,0,0,150,0,0,150,0,0,0,0,0,0,0,0,0,150,2024-01-01,150,0,0,0,0,38
2024,14,Lambayeque,Museo de Sitio Huaca Rajada - Sipan,2,Febrero,0,Nacionales,0,0,0,0,374,1261,124,561,2320,0,0,0,5,69,275,47,158,554,2874,2024-02-01,1536,443,171,719,5,38
2024,14,Lambayeque,Museo de Sitio Huaca Rajada - Sipan,2,Febrero,1,Extranjeros,0,0,0,0,0,129,2,13,144,0,0,0,0,0,0,0,0,0,144,2024-02-01,129,0,2,13,0,38
2024,14,Lambayeque,Museo de Sitio Huaca Rajada - Sipan,3,Marzo,0,Nacionales,0,0,0,0,264,888,155,73,1380,0,0,0,0,44,162,49,180,435,1815,2024-03-01,1050,308,204,253,0,38
2024,14,Lambayeque,Museo de Sitio Huaca Rajada - Sipan,3,Marzo,1,Extranjeros,0,0,0,0,0,111,1,0,112,0,0,0,0,0,0,0,0,0,112,2024-03-01,111,0,1,0,0,38
2024,14,Lambayeque,Museo de Sitio Huaca Rajada - Sipan,4,Abril,0,Nacionales,0,0,0,0,191,531,57,0,779,3,2,0,0,13,106,2,311,437,1216,2024-04-01,640,204,61,311,0,38
2024,14,Lambayeque,Museo de Sitio Huaca Rajada - Sipan,4,Abril,1,Extranjeros,0,0,0,0,0,161,0,0,161,0,0,0,0,0,0,0,0,0,161,2024-04-01,161,0,0,0,0,38
2024,14,Lambayeque,Museo de Sitio Huaca Rajada - Sipan,5,Mayo,0,Nacionales,0,0,0,0,523,334,48,0,905,0,0,0,0,12,189,30,328,559,1464,2024-05-01,523,535,78,328,0,38
2024,14,Lambayeque,Museo de Sitio Huaca Rajada - Sipan,5,Mayo,1,Extranjeros,0,0,0,0,21,130,4,0,155,0,0,0,0,0,0,0,0,0,155,2024-05-01,130,21,4,0,0,38
2024,14,Lambayeque,Museo de Sitio Huaca Chotuna - Chornancap,1,Enero,0,Nacionales,0,0,0,0,0,74,43,13,130,0,0,0,0,2,18,9,5,34,164,2024-01-01,92,2,52,18,0,37
2024,14,Lambayeque,Museo de Sitio Huaca Chotuna - Chornancap,1,Enero,1,Extranjeros,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,5,2024-01-01,5,0,0,0,0,37
2024,14,Lambayeque,Museo de Sitio Huaca Chotuna - Chornancap,2,Febrero,0,Nacionales,0,0,0,0,0,60,46,63,169,1,0,0,0,2,37,11,13,64,233,2024-02-01,98,2,57,76,0,37
2024,14,Lambayeque,Museo de Sitio Huaca Chotuna - Chornancap,2,Febrero,1,Extranjeros,0,0,0,0,0,5,2,0,7,0,0,0,0,0,0,0,0,0,7,2024-02-01,5,0,2,0,0,37
2024,14,Lambayeque,Museo de Sitio Huaca Chotuna - Chornancap,3,Marzo,0,Nacionales,0,0,0,0,0,54,83,2,139,0,0,0,0,6,88,12,49,155,294,2024-03-01,142,6,95,51,0,37
2024,14,Lambayeque,Museo de Sitio Huaca Chotuna - Chornancap,3,Marzo,1,Extranjeros,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,2024-03-01,3,0,0,0,0,37
2024,14,Lambayeque,Museo de Sitio Huaca Chotuna - Chornancap,4,Abril,0,Nacionales,0,0,0,0,0,35,35,0,70,0,0,0,0,45,49,1,217,312,382,2024-04-01,84,45,36,217,0,37
2024,14,Lambayeque,Museo de Sitio Huaca Chotuna - Chornancap,4,Abril,1,Extranjeros,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2024-04-01,1,0,0,0,0,37
2024,14,Lambayeque,Museo de Sitio Huaca Chotuna - Chornancap,5,Mayo,0,Nacionales,0,0,0,0,0,29,30,0,59,0,0,0,0,0,47,18,432,497,556,2024-05-01,76,0,48,432,0,37
2024,14,Lambayeque,Museo de Sitio Huaca Chotuna - Chornancap,5,Mayo,1,Extranjeros,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,2024-05-01,3,0,0,0,0,37
2024,15,Lima,"Museo de Sitio ""Arturo Jimenez Borja"" - Puruchuco",1,Enero,0,Nacionales,0,0,1,0,24,152,19,143,339,0,0,0,0,12,112,7,38,169,508,2024-01-01,264,36,26,181,0,32
2024,15,Lima,"Museo de Sitio ""Arturo Jimenez Borja"" - Puruchuco",1,Enero,1,Extranjeros,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,7,2024-01-01,7,0,0,0,0,32
2024,15,Lima,"Museo de Sitio ""Arturo Jimenez Borja"" - Puruchuco",2,Febrero,0,Nacionales,0,0,0,0,24,169,15,154,362,0,0,0,0,9,125,0,53,187,549,2024-02-01,294,33,15,207,0,32
2024,15,Lima,"Museo de Sitio ""Arturo Jimenez Borja"" - Puruchuco",2,Febrero,1,Extranjeros,0,0,0,0,0,25,0,0,25,0,0,0,0,0,0,0,0,0,25,2024-02-01,25,0,0,0,0,32
2024,15,Lima,"Museo de Sitio ""Arturo Jimenez Borja"" - Puruchuco",3,Marzo,0,Nacionales,0,0,0,0,28,117,130,15,290,0,0,0,0,26,109,7,62,204,494,2024-03-01,226,54,137,77,0,32
2024,15,Lima,"Museo de Sitio ""Arturo Jimenez Borja"" - Puruchuco",3,Marzo,1,Extranjeros,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,6,2024-03-01,6,0,0,0,0,32
2024,15,Lima,"Museo de Sitio ""Arturo Jimenez Borja"" - Puruchuco",4,Abril,0,Nacionales,0,0,0,0,116,138,231,0,485,3,0,0,0,10,187,7,1410,1617,2102,2024-04-01,328,126,238,1410,0,32
2024,15,Lima,"Museo de Sitio ""Arturo Jimenez Borja"" - Puruchuco",4,Abril,1,Extranjeros,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2024-04-01,1,0,0,0,0,32
2024,15,Lima,"Museo de Sitio ""Arturo Jimenez Borja"" - Puruchuco",5,Mayo,0,Nacionales,0,0,0,0,125,198,204,0,527,2,0,0,0,11,146,35,1472,1666,2193,2024-05-01,346,136,239,1472,0,32
2024,15,Lima,"Museo de Sitio ""Arturo Jimenez Borja"" - Puruchuco",5,Mayo,1,Extranjeros,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,6,2024-05-01,6,0,0,0,0,32
